CustomerID;LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC
A3620;19000;107199;132723;DebtCon;ProfExe;7;0;0;91.371931685;0;13;31.442611616
A3621;19000;57429;86250;DebtCon;Office;5;;;175.5;;16;
A3639;19100;51994;66467;DebtCon;Other;7;0;0;100.18188768;3;15;41.155082612
A3645;19100;58453;76731;DebtCon;Other;15;1;0;203.14107643;1;21;36.228729628
A3659;19200;57728;96552;DebtCon;Office;0;0;0;80.602363108;0;23;37.508103137
A3660;19200;24430;128837;DebtCon;Other;9;0;0;355.79841245;1;10;41.147749222
A3677;19300;146465;192854;DebtCon;ProfExe;13;;;110.64880682;1;23;29.975576027
A3695;19500;94543;127718;DebtCon;ProfExe;11;;;132.40785557;;24;30.85706709
A3698;19500;92663;152627;HomeImp;ProfExe;3;0;0;106.7126279;0;16;35.367656803
A3704;19500;47000;70000;DebtCon;Mgr;15;0;0;220.16666667;5;21;
A3730;19700;105135;147353;DebtCon;Office;11;0;2;225.69612759;0;24;43.009650533
A3735;19800;56745;83146;DebtCon;Other;11;0;0;85.253619221;0;10;7.8621936317
A3741;19800;65021;95188;DebtCon;Mgr;1;0;0;73.081337497;0;16;27.442542523
A3743;19900;90966;154351;HomeImp;ProfExe;4;0;0;103.97544215;0;17;35.405919939
A3745;19900;168732;224270;DebtCon;Office;12;0;0;217.63725461;0;32;41.549331297
A3749;19900;132878;199172;HomeImp;ProfExe;14;0;0;197.92380603;0;22;35.330603966
A3750;19900;25589;90051;DebtCon;ProfExe;8;0;0;138.99051437;0;20;30.271092445
A3752;19900;170947;222227;DebtCon;Office;13;0;0;220.0164639;1;31;42.235796358
A3767;20000;;115750;HomeImp;Other;;0;2;132.53333333;0;10;
A3768;20000;71254;109200;DebtCon;Other;10;;;;;;
A3769;20000;27900;;HomeImp;Mgr;21;;;;;;
A3775;20000;59964;100000;DebtCon;Office;8;;1;106.83333333;2;18;
A3776;20000;;90000;HomeImp;Other;8;0;0;181.7;1;16;
A3778;20000;79741;117600;DebtCon;Other;10;0;0;291.16666667;2;17;
A3779;20000;55746;105230;DebtCon;ProfExe;16;0;3;282.06666667;1;36;
A3789;20000;81800;106600;DebtCon;Mgr;24;;1;313.76666667;1;43;
A3790;20000;61843;95595;HomeImp;Office;14;0;0;135.96666667;0;14;
A3801;20000;39000;62000;DebtCon;Office;6;0;0;170.43333333;2;27;
A3806;20000;78500;109725;DebtCon;ProfExe;9.8;;1;117.66666667;2;30;
A3809;20000;122000;166100;DebtCon;ProfExe;2.6;0;2;206.96666667;1;18;
A3815;20000;116932;138072;HomeImp;Other;19;0;0;171.46666667;2;23;
A3819;20000;142500;190000;DebtCon;Mgr;0.2;2;4;313.53333333;3;18;
A3820;20000;107000;146400;DebtCon;Office;0.1;0;2;234.33333333;2;32;
A3824;20000;;78232;DebtCon;Sales;2;0;0;399.74188176;0;23;23.948854331
A3825;20000;22036;51068;DebtCon;Other;25;0;2;210.71986666;0;25;29.16004451
A3828;20000;105422;146613;HomeImp;;;;;;;;38.039855031
A3831;20000;129682;180746;;Mgr;24;;4;322.20025857;0;27;30.891171386
A3833;20100;74013;106578;HomeImp;Mgr;13;1;0;164.44581132;0;27;33.916244151
A3837;20100;;22971;DebtCon;ProfExe;5;0;0;102.72665449;1;18;18.507802639
A3840;20100;54098;88939;;;;;;;;;
A3843;20100;54257;68830;DebtCon;ProfExe;10;0;0;201.05642041;0;41;37.180181309
A3848;20100;72775;102308;DebtCon;Office;8;0;0;206.47884516;2;13;32.782971421
A3853;20200;9297;26699;DebtCon;Other;;0;0;55.705497287;2;18;41.718958392
A3856;20200;125647;166423;DebtCon;Office;1;;0;395.14876133;;51;36.132509986
A3863;20200;45088;65211;DebtCon;Office;10;0;2;118.56966954;1;22;43.454512149
A3867;20200;;68031;HomeImp;Office;6;0;0;120.59346503;1;4;18.320487992
A3877;20300;82996;118224;DebtCon;Other;11;0;0;287.61160487;1;16;34.187083047
A3884;20300;180254;220843;HomeImp;ProfExe;11;0;0;217.12816724;0;25;41.563100649
A3888;20400;173975;219297;DebtCon;Office;12;0;0;198.55724049;0;32;40.784899297
A3901;20400;83188;113181;DebtCon;Mgr;25;;0;321.56093961;1;42;37.69667921
A3907;20500;64123;103728;DebtCon;Office;8;;1;112.58226686;1;17;35.846272817
A3908;20500;25984;95541;DebtCon;Other;28;1;5;248.40487821;0;21;17.805848892
A3909;20500;37437;65004;DebtCon;Other;1;0;0;120.42671611;0;17;22.52545512
A3912;20500;;130396;HomeImp;Other;0;0;0;305.65642242;3;21;31.582252776
A3913;20500;173061;220886;DebtCon;Office;13;0;0;213.91435993;1;32;43.79573429
A3914;20500;47130;66415;DebtCon;Office;4;0;0;170.9255245;2;26;33.582415749
A3919;20500;53438;118731;DebtCon;ProfExe;14;0;0;258.52106943;0;20;26.146927186
A3922;20500;52031;64975;;Other;2.5;1;3;105.53333333;2;33;
A3924;20500;80441;100505;DebtCon;Mgr;7;0;0;87.44666334;7;23;38.495065962
A3931;20600;91180;98088;DebtCon;ProfExe;2;1;0;125.67684987;0;20;36.537400531
A3939;20600;91183;138268;DebtCon;Other;12;0;0;113.16663582;3;15;41.207855737
A3953;20700;100778;142271;HomeImp;;;;;;;;39.983095928
A3957;20700;61710;86749;DebtCon;;2;0;0;114.01183854;0;16;40.762148778
A3967;20800;77885;98188;DebtCon;Mgr;4;0;0;50.293547164;7;23;38.120404705
A3972;20800;29503;54923;DebtCon;Other;;0;0;215.48071426;0;12;38.732132169
A3979;20800;63764;97090;DebtCon;Office;1;0;0;63.248876919;0;23;34.599668975
A3981;20800;;78483;DebtCon;Sales;2;0;0;412.01487305;0;23;21.945849051
A3998;20900;69233;105434;DebtCon;Other;;2;0;242.16425716;1;13;40.163650532
A4001;20900;122807;150896;DebtCon;Other;5;0;0;123.4795377;2;13;30.424481104
A4010;21000;53572;80048;DebtCon;Mgr;9;2;0;69.906569837;2;27;34.931086497
A4017;21000;;55000;DebtCon;Other;7;;;;;;
A4024;21000;69231;95000;DebtCon;ProfExe;8;0;7;116.7;1;22;
A4027;21000;67657;100606;HomeImp;Other;5;0;0;225.28527037;1;12;31.04430422
A4045;21200;130373;204384;HomeImp;ProfExe;13;0;0;197.04446062;0;21;35.204434527
A4055;21200;70000;101250;DebtCon;Other;1;1;0;43.6;7;49;
A4057;21200;48273;71102;DebtCon;Other;7;0;0;73.303097452;2;19;34.659259929
A4069;21300;107012;159949;DebtCon;Mgr;15;0;0;166.08298277;0;26;33.355382668
A4072;21300;28463;47537;DebtCon;Other;1;;;317.3006251;;24;37.171638545
A4085;21300;103989;143796;DebtCon;Other;9;2;0;135.23283605;3;20;44.382577891
A4088;21400;96016;135783;DebtCon;Mgr;14;0;0;169.01613785;2;25;35.612024807
A4094;21400;53071;104997;DebtCon;Office;1;0;4;173.57510466;0;47;37.823173086
A4103;21400;70112;94849;DebtCon;Other;4;0;0;109.78032096;1;29;35.630504854
A4108;21500;84048;115705;DebtCon;ProfExe;10;;1;122.28979153;1;30;49.379729141
A4126;21500;35300;78810;HomeImp;Other;25;0;0;261.86666667;1;7;
A4134;21600;77139;185494;;Other;11;0;0;358.42842429;0;17;33.167431222
A4137;21600;61797;109007;DebtCon;ProfExe;14;0;2;267.88778988;0;35;26.092171525
A4140;21600;41105;65411;DebtCon;Other;25;0;0;303.23405271;3;32;35.247327711
A4154;21700;62506;96588;HomeImp;ProfExe;18;0;1;615.13337324;0;24;21.972675195
A4157;21700;29258;53807;DebtCon;Other;0;;;300.6792922;;24;35.698017435
A4162;21700;92382;168708;;Mgr;13;2;5;249.24276294;;24;29.369026403
A4167;21700;45697;68144;DebtCon;Office;5;0;0;166.87103568;1;27;36.408315428
A4173;21700;72180;93427;DebtCon;Other;2;0;0;115.52948936;1;29;33.45667038
A4178;21800;32335;49621;HomeImp;Self;3;1;;115.13020763;;10;26.926021471
A4181;21800;80092;98561;DebtCon;Mgr;5;0;0;73.317930125;7;24;37.138283972
A4194;21900;147638;193065;DebtCon;ProfExe;13;;;100.77592598;1;23;29.531444395
A4195;21900;53598;74780;DebtCon;ProfExe;10;0;1;191.55190932;1;42;40.49010197
A4196;21900;;80239;DebtCon;Sales;5;0;0;402.08681048;0;23;21.989945778
A4199;21900;91767;141897;DebtCon;ProfExe;;0;0;207.65328952;0;21;28.216739433
A4200;21900;104379;144850;HomeImp;;;;;;;;38.010733984
A4201;21900;51861;68951;DebtCon;ProfExe;10;0;0;188.97861712;0;42;38.999754155
A4215;21900;105787;142466;HomeImp;ProfExe;8;0;0;145.37717658;0;22;32.333899345
A4220;22000;;72304;HomeImp;Office;9;0;0;120.53201836;2;4;20.176213451
A4226;22000;82000;12500;DebtCon;ProfExe;3;0;0;117.76666667;6;23;
A4230;22000;124000;155000;DebtCon;Sales;1;;7;130.3;;55;
A4245;22100;57018;80673;DebtCon;Other;12;0;0;108.74925607;1;10;7.3901430597
A4246;22100;24000;49000;DebtCon;Other;14.4;0;0;109.56666667;2;25;
A4249;22100;86148;141472;DebtCon;Other;11;0;0;89.161466087;2;14;40.677297707
A4250;22100;132417;170643;DebtCon;ProfExe;4;0;0;180.03687676;0;37;21.236090456
A4258;22200;125703;162648;DebtCon;Office;3;;0;374.21148682;;51;37.584358941
A4259;22200;138121;180144;DebtCon;ProfExe;22;0;0;240.70306903;1;24;40.621894156
A4261;22200;72293;98997;DebtCon;Other;;2;1;242.21619532;2;13;42.773568409
A4263;22200;57458;102195;HomeImp;ProfExe;18;0;0;628.15806161;1;24;20.496216103
A4267;22200;9709;33926;DebtCon;Other;0;0;0;28.523782719;1;3;29.599780197
A4269;22300;65022;104766;DebtCon;Office;8;;0;117.16181532;2;18;38.348663005
A4273;22300;24622;51631;DebtCon;Other;28;0;0;316.69747461;;12;30.676434449
A4275;22300;75600;102000;DebtCon;Mgr;5;0;1;64.933333333;2;28;
A4281;22300;101738;145709;HomeImp;;;;;;;;38.719965803
A4286;22300;133995;281186;HomeImp;Mgr;2;0;0;181.15398818;0;15;28.899299611
A4287;22400;103000;132500;DebtCon;Mgr;10;2;0;187.73333333;5;18;
A4288;22400;74553;102373;DebtCon;Other;18;0;0;206.58139512;1;12;40.848022817
A4300;22400;89985;121601;HomeImp;Mgr;11;0;0;111.98242007;2;24;30.991174103
A4308;22400;91402;100845;DebtCon;ProfExe;2;1;0;132.21662181;0;20;35.682471229
A4309;22400;;139654;DebtCon;Office;10;;;;;;35.236265235
A4315;22400;83990;111096;DebtCon;Other;;0;0;175.40893633;1;25;39.972731755
A4316;22400;37726;59799;DebtCon;Other;;0;0;219.48929847;0;12;41.149041231
A4317;22400;81617;125950;DebtCon;Other;9;0;0;289.51969874;1;16;35.513658504
A4322;22500;;143254;;;;;;;;;
A4323;22500;62137;95708;DebtCon;Office;4;;;187.16614886;;16;37.460417567
A4341;22600;142117;179173;DebtCon;ProfExe;5;;;200.8339688;4;42;41.00966476
A4351;22600;31933;47669;HomeImp;Self;4;0;;133.44747901;;11;24.201086188
A4356;22600;34226;85424;DebtCon;ProfExe;9;0;0;277.8486564;0;18;38.005683199
A4361;22700;91303;98362;HomeImp;;7;;;;;;30.681015154
A4363;22700;75354;106186;DebtCon;Other;;0;0;175.33937624;1;24;38.256593617
A4364;22700;35261;54701;HomeImp;Self;3;0;;134.10826197;;11;24.52482499
A4365;22700;77356;106233;HomeImp;Mgr;14;0;0;161.64634096;0;27;35.420928075
A4367;22700;93413;134653;DebtCon;ProfExe;;0;0;219.57065379;1;21;27.284560734
A4376;22800;96495;122362;HomeImp;Mgr;8;0;0;120.9792917;2;24;29.809835155
A4380;22800;127010;171758;;Mgr;25;;5;335.61565087;0;27;32.365041562
A4382;22800;;147730;;;;;;;;;16.179249586
A4384;22800;;74988;DebtCon;Sales;2;0;0;393.51047241;0;23;24.050207993
A4385;22800;;146840;;;;;;;;;14.800087156
A4394;22900;191970;232998;DebtCon;ProfExe;3;0;0;301.13845241;0;27;36.788469564
A4395;22900;64803;92258;DebtCon;Other;3;1;0;84.925881368;2;29;33.68409323
A4397;22900;70497;103855;HomeImp;Mgr;13;0;0;149.98961042;0;27;33.76898573
A4401;22900;;81255;DebtCon;Sales;3;0;0;405.86784833;0;22;23.542129915
A4402;22900;64350;93126;DebtCon;Office;6;;;181.82604634;;16;39.391352107
A4405;22900;61067;96306;DebtCon;Other;5;0;0;228.898609;1;20;36.134959463
A4406;22900;67312;95000;HomeImp;Mgr;3.9;0;2;122.76666667;0;32;
A4407;22900;65017;88066;DebtCon;Other;3;0;0;93.552927533;1;29;32.011079376
A4414;22900;88244;103144;HomeImp;;8;;;;;;31.072693603
A4417;23000;;56390;DebtCon;Other;;0;1;314.27371253;0;19;37.74372511
A4421;23000;62893;90989;DebtCon;Office;4;;;179.84686269;;16;38.630946734
A4428;23000;48191;65080;DebtCon;Other;26;0;0;302.84988395;2;32;33.870695551
A4436;23000;32000;55000;DebtCon;Other;0.4;0;0;211.03333333;0;23;
A4439;23000;;49906;DebtCon;Other;;;;96.756969054;;13;27.441242408
A4447;23100;83458;107589;DebtCon;Mgr;24;;0;314.06637396;1;43;38.043726208
A4452;23100;64601;100170;DebtCon;Office;2;0;0;156.67537504;0;21;34.000236065
A4457;23200;112948;159050;DebtCon;Mgr;16;0;0;189.83900867;0;25;33.49396616
A4459;23200;96043;140090;DebtCon;ProfExe;21;0;0;162.64043049;0;24;39.205100427
A4462;23200;131804;171144;DebtCon;ProfExe;6;0;0;197.76872804;0;37;19.778851787
A4468;23300;143821;177028;HomeImp;Mgr;8;0;0;320.92343613;0;16;44.752958859
A4473;23300;27793;50177;DebtCon;Other;16;0;0;136.40160303;1;24;28.052921095
A4474;23300;103783;132612;DebtCon;Sales;1;0;;120.34796658;0;19;203.31214869
A4480;23400;91165;99564;HomeImp;;8;;;;;;28.978621413
A4483;23400;48549;68957;DebtCon;Office;6;0;0;172.81072664;1;27;34.456762198
A4486;23400;35634;61149;DebtCon;Other;;0;0;204.64278621;0;13;41.115158943
A4489;23400;45766;66192;DebtCon;Other;26;0;0;284.78157228;2;32;35.936794804
A4503;23500;75708;102198;DebtCon;Mgr;2;;;231.43431589;5;23;42.179786422
A4505;23500;90129;141785;DebtCon;ProfExe;23;1;0;158.99682446;0;25;40.331950332
A4506;23500;37858;60890;DebtCon;Other;2;0;0;110.05727377;0;17;19.268439553
A4507;23500;65587;87101;DebtCon;Other;3;0;0;83.238000041;2;30;32.031678369
A4508;23500;62742;111921;DebtCon;ProfExe;15;0;3;282.97601589;0;36;27.148205463
A4514;23500;147696;118200;;ProfExe;4;0;0;103.67278586;2;34;30.361711413
A4525;23600;36438;80176;DebtCon;ProfExe;10;0;0;289.70153888;0;19;39.929954554
A4526;23600;57327;105411;DebtCon;ProfExe;14;0;3;276.18236267;0;35;29.283032502
A4532;23600;82407;106431;DebtCon;Other;;0;0;169.80527106;0;24;39.488844436
A4537;23700;57553;101656;HomeImp;ProfExe;19;0;0;648.32849259;0;23;22.84647896
A4541;23700;144373;180927;DebtCon;ProfExe;5;;;175.81537537;5;43;40.315790028
A4546;23700;76000;106000;DebtCon;Sales;2.6;1;0;138.96666667;2;38;
A4557;23800;188250;233800;DebtCon;ProfExe;2;0;0;307.57275263;1;27;36.690724403
A4566;23900;;63096;DebtCon;Other;;0;0;313.80972585;0;19;37.513324048
A4567;23900;21549;49842;DebtCon;Other;25;0;0;300.29631253;;12;30.203989283
A4601;24100;57041;92081;DebtCon;Other;7;0;0;230.05972968;0;19;35.896708642
A4602;24100;77435;113000;DebtCon;ProfExe;10;0;1;124.76666667;0;19;
A4606;24100;80005;102098;DebtCon;Other;18;1;0;196.25310409;1;12;39.758932499
A4612;24200;45902;70212;DebtCon;Other;25;0;0;303.76246947;3;32;35.223861623
A4615;24200;242111;266670;HomeImp;Self;6;1;0;243.00312872;3;51;36.575387744
A4619;24200;39808;;DebtCon;Self;3;1;0;184.72511268;0;16;51.630380591
A4622;24200;63229;89394;DebtCon;Other;15;0;0;84.668791549;0;16;35.604886706
A4625;24200;104005;158224;DebtCon;Mgr;14;0;0;175.62208285;0;25;33.992424446
A4633;24300;;144123;;;;;;;;;15.529230143
A4637;24300;;60628;DebtCon;Other;23;0;0;145.29273612;0;9;22.984818991
A4641;24400;88000;119100;HomeImp;Other;12;0;0;84.233333333;5;19;
A4647;24400;147073;182069;DebtCon;Other;2;0;0;173.71494662;0;35;37.81236793
A4649;24400;;59888;DebtCon;Other;;0;0;288.2296811;0;19;38.581332837
A4659;24400;95843;123377;DebtCon;Self;2;0;0;201.97675616;1;26;32.903468132
A4661;24500;;149489;;;;;;;;;15.443486052
A4662;24500;21470;52228;DebtCon;Other;25;0;0;124.55994931;0;11;23.888121681
A4665;24500;69615;94656;DebtCon;ProfExe;7;0;1;136.55562165;3;26;35.565296678
A4667;24500;67336;96060;DebtCon;ProfExe;8;0;1;142.34424975;3;25;35.979856239
A4668;24500;62490;97467;DebtCon;Other;14;0;0;96.972678724;1;17;34.975655027
A4673;24500;82756;122917;DebtCon;ProfExe;11;0;1;108.65014117;0;18;26.127436677
A4678;24600;71862;94704;DebtCon;Other;1;0;0;93.261713389;2;29;35.290583198
A4686;24700;111107;163926;DebtCon;Mgr;15;0;1;170.62943141;1;26;32.934291806
A4692;24700;98900;115052;DebtCon;Other;23;0;0;239.42607378;1;26;41.700530781
A4700;24800;132000;165000;DebtCon;Mgr;19;0;0;187.66666667;4;35;
A4702;24800;82670;106563;DebtCon;Mgr;8;0;0;302.98443202;2;28;30.956485836
A4704;24800;76220;102087;HomeImp;Mgr;6;0;1;126.64101955;0;32;48.569574037
A4709;24900;134427;169444;DebtCon;Other;7;1;0;202.44732613;0;19;35.349211904
A4711;24900;92168;143484;HomeImp;ProfExe;6;0;0;159.58344207;0;31;34.145871345
A4718;25000;;60685;DebtCon;Other;;0;0;311.93588947;0;19;39.421713903
A4722;25000;;62619;DebtCon;Other;26;0;0;112.96748332;0;8;21.263805377
A4731;25000;145000;185000;HomeImp;Self;2;0;0;176.5;1;17;
A4754;25000;26743;57000;DebtCon;Other;2;0;0;90.6;3;19;
A4756;25000;110676;;DebtCon;Sales;8;2;0;119.36666667;0;6;
A4759;25000;82000;128325;DebtCon;Mgr;;0;1;10.133333333;;41;
A4761;25000;105750;141000;HomeImp;Office;15;1;2;305.36666667;2;14;
A4768;25000;175225;211000;DebtCon;ProfExe;13;1;2;148.13333333;4;53;
A4772;25000;68000;;DebtCon;Other;8;;1;134.76666667;3;33;
A4773;25000;191600;231000;DebtCon;Other;;;3;106.8;1;27;
A4785;25000;135501;184613;DebtCon;Mgr;0;;;119.53052541;;39;30.65881623
A4786;25000;;35000;DebtCon;Other;10;1;;88.933333333;;14;
A4790;25100;85337;104607;HomeImp;;6;;;;;;27.950475129
A4794;25100;21490;71571;DebtCon;Other;;1;1;101.92513294;1;25;30.444119256
A4796;25100;46614;69750;DebtCon;Office;17;0;0;193.25257944;1;22;33.715351649
A4803;25100;26211;42517;DebtCon;Other;28;0;0;313.33622787;;12;31.295069566
A4813;25200;94712;127247;DebtCon;Office;8;0;0;166.82201;0;30;39.025926424
A4815;25200;63258;100392;DebtCon;ProfExe;0;0;0;194.70131583;0;25;35.274460982
A4817;25200;51789;75569;DebtCon;Other;25;;1;281.9286846;1;30;40.874619093
A4819;25200;137054;207511;HomeImp;ProfExe;4;0;0;188.57465948;0;27;39.963887657
A4820;25200;;68083;DebtCon;Other;26;0;0;128.42308654;0;8;21.05500114
A4821;25200;75037;102227;DebtCon;Office;9;0;0;148.72977821;0;21;37.239696741
A4828;25300;139427;245988;HomeImp;ProfExe;28;0;0;366.11015141;1;18;36.27844415
A4831;25300;;33975;HomeImp;Other;23;0;0;79.163259538;2;14;27.179225539
A4834;25300;51261;87025;DebtCon;Mgr;4;0;0;249.83618476;2;25;31.658786411
A4845;25400;158111;209649;HomeImp;Other;10;0;0;254.33618951;1;34;43.136770157
A4849;25400;69035;108365;DebtCon;ProfExe;13;0;0;281.22191088;1;33;39.543341495
A4852;25500;135728;178942;DebtCon;Mgr;0;;;133.9564941;;38;32.425629947
A4853;25500;;31777;HomeImp;Other;23;0;0;82.293507238;3;15;28.078994114
A4858;25500;25828;44166;DebtCon;Other;;0;1;187.86251838;;17;39.427890157
A4859;25500;50847;79738;DebtCon;Other;20;0;0;204.67790067;0;26;35.860087635
A4864;25500;235839;267506;HomeImp;Self;5;0;0;240.21701392;3;51;39.048427763
A4865;25500;;121708;DebtCon;Mgr;8;1;0;151.96934115;0;27;33.159940628
A4879;25600;76383;103544;DebtCon;Mgr;0;;;222.24219828;5;24;42.93996933
A4895;25700;197425;242602;DebtCon;Other;8;0;0;102.96034553;2;26;41.277127172
A4901;25700;103598;144594;DebtCon;Mgr;19;0;0;217.94482804;0;13;41.135649383
A4903;25800;140785;208421;HomeImp;ProfExe;3;0;0;176.27148929;0;28;39.745002842
A4911;25900;201877;239546;HomeImp;Other;6;0;0;134.85324273;0;42;40.398114335
A4916;25900;108319;135884;DebtCon;Mgr;8;1;0;188.37580185;5;18;40.504855047
A4923;25900;58693;86469;DebtCon;Office;1;0;1;94.12956341;0;23;32.127562739
A4924;25900;21852;57518;HomeImp;Other;2;0;0;80.168479422;2;11;31.983686037
A4928;26000;238005;260479;HomeImp;Self;5;1;0;242.29015949;2;51;35.457658789
A4929;26000;100548;207647;DebtCon;Other;22;0;0;218.59599134;0;18;26.55949496
A4931;26000;45963;74279;DebtCon;Other;20;;0;295.6669448;1;29;37.917272876
A4945;26100;150464;203202;HomeImp;Other;10;0;0;248.48194525;1;33;43.112190673
A4946;26100;;35271;DebtCon;Other;9;0;;96.528316157;;14;23.318650008
A4951;26100;50605;77841;DebtCon;Other;21;;0;286.44820425;1;31;41.173805047
A4955;26200;75096;120859;DebtCon;Other;4;0;0;107.17711768;2;31;38.552978748
A4956;26200;77952;113285;DebtCon;Other;5;0;0;90.016091544;1;31;39.39066028
A4964;26300;87291;122531;DebtCon;ProfExe;10;0;1;128.48325812;0;18;27.837509605
A4968;26300;118304;177819;DebtCon;Sales;17;0;0;299.21725229;1;30;34.368269329
A4969;26300;25685;51023;DebtCon;Other;35;0;0;261.47087199;0;23;40.08504815
A4973;26300;;51055;DebtCon;Other;;;;70.253394593;;14;28.207435743
A4986;26400;122105;165000;DebtCon;Mgr;1;0;0;234.4;2;24;
A5001;26500;112059;179599;DebtCon;Sales;15;0;0;313.2053014;0;30;36.359104168
A5004;26500;84769;127773;DebtCon;Other;2;0;0;190.86047721;2;25;42.031639133
A5006;26500;34678;68000;DebtCon;Mgr;14;1;0;88.3;6;16;
A5012;26500;47820;76159;DebtCon;Other;24;;0;282.44500782;0;30;41.288882375
A5013;26500;;122693;DebtCon;Mgr;9;0;0;153.94242808;0;27;32.200811209
A5036;26800;145772;193135;DebtCon;ProfExe;12;0;0;147.93879535;0;36;40.904321038
A5038;26800;148471;183284;DebtCon;ProfExe;4;0;0;323.26238295;0;35;37.272271308
A5039;26800;139309;166621;DebtCon;Other;5;0;0;217.21148262;0;20;35.18585706
A5041;26800;124199;166404;DebtCon;Mgr;1;0;0;243.94209954;2;23;34.509656884
A5050;26900;69446;104590;DebtCon;ProfExe;11;0;0;287.27599243;1;32;41.499060427
A5051;26900;57414;92916;DebtCon;Office;0;0;0;70.281905709;0;22;34.396301781
A5053;26900;69000;106500;DebtCon;Sales;0.6;0;1;115.7;2;19;
A5055;26900;47882;78854;DebtCon;Other;11;0;0;132.34739209;0;19;41.130706684
A5056;26900;98324;129210;DebtCon;ProfExe;0;1;0;185.20581113;3;38;34.650649126
A5064;27000;50375;70656;DebtCon;Other;8;0;0;125.71604137;1;20;43.133844895
A5065;27000;13718;35684;DebtCon;Other;16;2;0;122.29444677;1;18;24.355759583
A5067;27000;45482;77000;DebtCon;Office;0.8;0;0;164.3;3;19;
A5072;27000;;38441;DebtCon;Other;8;1;;85.179503348;;14;23.691176013
A5075;27000;;61844;DebtCon;Other;26;0;0;133.09973693;0;8;22.71865262
A5085;27100;20497;74244;DebtCon;Other;;1;2;93.060342618;1;25;27.361339812
A5094;27200;24070;58216;DebtCon;Other;35;0;0;273.34175724;0;24;37.639947331
A5101;27300;53223;86696;DebtCon;Office;0;0;0;96.070687876;0;22;34.517790505
A5105;27300;;37531;HomeImp;Other;22;0;0;82.660269477;2;14;29.609847557
A5113;27400;;39858;DebtCon;Other;11;1;;87.379007649;;14;20.588214357
A5115;27400;195497;246354;DebtCon;Other;8;0;0;89.264427411;1;25;39.664822994
A5117;27400;23939;56874;DebtCon;Office;3;0;1;197.8;0;11;
A5124;27500;132000;179000;DebtCon;ProfExe;1;1;0;226.23333333;2;19;
A5134;27600;60039;86166;DebtCon;Office;0;0;0;100.94932169;0;23;33.820934036
A5139;27600;64818;91915;DebtCon;Other;16;0;0;99.604607809;0;17;32.461144333
A5140;27600;153063;202542;HomeImp;Other;10;0;0;266.93895601;2;33;42.829145821
A5147;27600;112753;155166;DebtCon;ProfExe;6;0;0;124.9909552;3;26;32.088681352
A5150;27700;63962;101676;DebtCon;Other;15;0;1;138.5694126;0;30;37.384588482
A5151;27700;103249;206521;DebtCon;Other;24;0;0;196.78163285;0;19;25.688176342
A5154;27700;73148;101462;DebtCon;ProfExe;10;0;0;264.60538941;0;33;40.475793354
A5156;27700;61396;111627;;Self;20;0;0;87.002500108;0;4;84.61388869
A5163;27700;85285;116468;DebtCon;Other;9;0;0;312.80792835;0;36;35.96802437
A5170;27800;114417;150849;DebtCon;Mgr;5;0;0;285.38612641;0;24;38.581923865
A5171;27800;96332;123598;DebtCon;ProfExe;1;0;0;190.3137746;2;38;33.855895472
A5179;27900;137006;207997;HomeImp;ProfExe;5;0;0;194.0931469;1;28;36.906075155
A5188;27900;90694;121543;DebtCon;Mgr;5;2;1;107.04625061;8;15;0.8381175254
A5195;28000;68000;106000;HomeImp;Other;6;;;114.7;11;21;
A5212;28200;61038;87534;DebtCon;Other;8;0;0;137.48781925;3;30;39.360018601
A5229;28300;130028;178918;DebtCon;Mgr;2;;;113.94263886;;39;33.440161627
A5244;28400;206126;238745;HomeImp;Other;9;0;0;119.0697634;1;42;41.670187737
A5248;28500;;41763;DebtCon;Other;12;1;;92.866988596;;13;21.901855997
A5255;28600;32136;51599;DebtCon;Other;35;0;0;284.08384845;0;23;39.547733785
A5267;28700;67951;106093;DebtCon;ProfExe;11;0;0;263.74392226;0;32;40.212234831
A5270;28800;204455;245685;HomeImp;Other;8;0;0;123.39674713;1;42;42.345471385
A5276;28800;30357;56776;DebtCon;Other;35;0;0;294.42002143;0;22;37.537461252
A5277;28900;225000;285000;DebtCon;ProfExe;15;0;1;258.73333333;2;26;
A5284;28900;102108;147463;DebtCon;Mgr;19;0;0;205.8658949;0;13;41.654211317
A5291;29000;149900;201000;;Self;5;4;4;131.93333333;1;29;
A5293;29000;72478;113000;DebtCon;Other;1.5;0;6;114.66666667;4;12;
A5314;29800;34000;71000;DebtCon;Other;10;;;115.66666667;;24;
A5315;29900;230499;294326;DebtCon;ProfExe;15;0;1;250.49100715;2;26;27.920661771
A5316;29900;135955;182161;DebtCon;ProfExe;0;0;0;235.3710385;2;18;38.699746592
A5321;30000;77853;114746;HomeImp;Other;6;;;114.58372248;10;21;43.29474364
A5322;30000;79044;118685;DebtCon;Mgr;12;0;0;92.118875541;1;34;27.224985258
A5329;30000;;50000;HomeImp;Office;4;0;1;118.66666667;1;15;
A5333;30000;109583;153132;DebtCon;ProfExe;10;0;0;162.3840072;1;16;33.760305236
A5336;30100;24350;40356;DebtCon;Other;0;0;0;81.840250201;0;6;13.409995648
A5367;30600;78355;124426;DebtCon;Mgr;11;0;0;81.223397569;1;34;25.942577765
